ReceiptID,Barcode,ItemName,Itemcount,ItemBuyPrice,ItemSellPrice,ReceiptDate,Status,ItemEAN,OriginalSellPrice,ReceiptCashier
12404,1238,Dentefrice Colgate max frech cristaux fraicheur,1.0,4.44,5.55,2024-07-21 21:57:50,1,,5.55,taher
12404,1890,Savon Detol Cool,1.0,1.849,2.4,2024-07-21 21:57:50,1,,2.4,taher
12404,734,Brosse a dent Oral-B Classic,1.0,2.276,2.9,2024-07-21 21:57:50,1,,2.9,taher
12405,1584,Papier Toilette Cotex x4,1.0,1.95,2.5,2024-07-21 22:00:12,1,,2.5,taher
12406,1443,Clip Protection Confort 9 maxi Nana,1.0,2.45,2.9,2024-07-21 22:08:30,1,,2.9,taher
12407,1404,Every Green Conditionner Anti Oxidant 1L,1.0,26.122,29.5,2024-07-21 22:10:00,1,,29.5,taher
12407,1391,Every Green SHP Anti Oxidant 1L,1.0,24.907,29.5,2024-07-21 22:10:00,1,,29.5,taher
12408,2344,Manche Blinz 1.2,1.0,1.94,3.9,2024-07-22 09:24:49,1,,3.9,yosra
12409,1679,Malizia Gel douche Honey And ginger,1.0,9.71,9.99,2024-07-22 09:25:51,1,,9.99,yosra
12409,2226,Malizia Bain douche 3en1 AMBER AND ORCHID 1L,1.0,9.71,9.99,2024-07-22 09:25:51,1,,9.99,yosra
12410,1435,Savon Liquide Sensea Soft,1.0,3.3,3.8,2024-07-22 09:43:29,1,,3.8,yosra
12411,994,Lilas Couche Bébé 9-18 Confort Max Actif,1.0,15.25,16.05,2024-07-22 11:01:57,1,,16.05,yosra
12412,2096,Essuie Tout CLassic 2+1 Cotex,1.0,2.55,3.0,2024-07-22 11:08:55,1,,3.0,yosra
12413,416,CARTHAGE PILE AAA  B2,2.0,0.8,0.9,2024-07-22 11:11:02,1,,0.9,yosra
12414,1090,DEX SAVON LIQUIDE ZESTES DE FRAICHEUR 1L,1.0,4.56,5.5,2024-07-22 11:12:30,1,,5.5,yosra
12414,2301,Lilas Liquide Vaisselle Pomme 1L,1.0,4.792,5.3,2024-07-22 11:12:30,1,,5.3,yosra
12415,1253,Javel Judy 3L + 0.5 L gratuit,1.0,3.82,3.9,2024-07-22 11:13:22,1,,3.9,yosra
12416,2096,Essuie Tout CLassic 2+1 Cotex,1.0,2.55,3.0,2024-07-22 11:16:26,1,,3.0,yosra
12417,1458,Essuie Tout Maxi Citron Cotex,1.0,4.46,5.5,2024-07-22 11:18:32,1,,5.5,yosra
12417,1584,Papier Toilette Cotex x4,1.0,1.95,2.5,2024-07-22 11:18:32,1,,2.5,yosra
12417,2096,Essuie Tout CLassic 2+1 Cotex,1.0,2.55,3.0,2024-07-22 11:18:32,1,,3.0,yosra
12418,1236,Dentefrice Colgate bubble fruit 2-5,1.0,3.403,4.3,2024-07-22 11:19:48,1,,4.3,yosra
12418,855,Dabur Amla Huile Cheveux Enfants 200 ml,1.0,9.461,12.3,2024-07-22 11:19:48,1,,12.3,yosra
12418,1921,Mood Hair Body Gard Cream Curly Hair 150mL,1.0,16.402,21.5,2024-07-22 11:19:48,1,,21.5,yosra
12419,483,NARTA DEO FEMME PROT 5 200 ML,1.0,12.317,13.3,2024-07-22 11:20:30,1,,13.3,yosra
12420,969,Javel Lilas Classic 4.75L,1.0,5.25,5.9,2024-07-22 11:30:55,1,,5.9,yosra
12421,1130,amirat al arab 30 ML,1.0,10.77,14.0,2024-07-22 11:37:49,1,,14.0,yosra
12421,1122,stronger with you 30 ML,1.0,10.77,14.0,2024-07-22 11:37:49,1,,14.0,yosra
12422,72,CLASS MASQUE KERATINE 1000ML,1.0,9.639,9.99,2024-07-22 11:41:52,1,,9.99,yosra
12422,1488,Sunsilk SHP force briallance 350 ml,1.0,4.637,4.9,2024-07-22 11:41:52,1,,4.9,yosra
12423,1665,Papier Toilette Lotus 2,1.0,1.401,1.6,2024-07-22 11:42:17,1,,1.6,yosra
12424,953,Poudre Machine Enzymax Anti Tache Lilas 4KG,1.0,18.8,20.7,2024-07-22 11:43:04,1,,20.7,yosra
12424,1884,Vanish Liquide 450 ml,1.0,5.912,7.6,2024-07-22 11:43:04,1,,7.6,yosra
12424,1616,Gel Douche Sensea Grenade & Myrtille,1.0,3.3,3.93,2024-07-22 11:43:04,1,,3.93,yosra
12424,2149,Gel Douche Sensea Espades Spa,1.0,3.3,3.93,2024-07-22 11:43:04,1,,3.93,yosra
12424,2150,Gel Douche Sensea Avocat,1.0,3.3,3.93,2024-07-22 11:43:04,1,,3.93,yosra
12425,72,CLASS MASQUE KERATINE 1000ML,1.0,9.639,9.99,2024-07-22 11:46:43,1,,9.99,yosra
12425,955,Assoup Lilas Supreme 1L,1.0,5.049,5.6,2024-07-22 11:46:43,1,,5.6,yosra
12425,1477,Judy Linge 120 ml Savon auto,1.0,0.95,1.4,2024-07-22 11:46:43,1,,1.4,yosra
12426,1042,Gel Machine auto pink flower 3L,1.0,11.446,13.9,2024-07-22 12:11:29,1,,13.9,yosra
12426,2096,Essuie Tout CLassic 2+1 Cotex,1.0,2.55,3.0,2024-07-22 12:11:29,1,,3.0,yosra
12427,2288,PH 4 Lilas Jaune Fleuri,2.0,2.445,3.0,2024-07-22 13:09:53,1,,3.0,yosra
12428,342,ELEGANCE DISOLVANT VERT 65ML,1.0,1.517,1.9,2024-07-22 13:33:32,1,,1.9,yosra
12429,1677,Malizia Gel douche Rose,1.0,9.71,9.99,2024-07-22 13:40:09,1,,9.99,yosra
12430,998,Lilas Lingette Bebe 72 Avec LID,1.0,4.089,5.2,2024-07-22 13:53:01,1,,5.2,yosra
12431,2096,Essuie Tout CLassic 2+1 Cotex,1.0,2.55,3.0,2024-07-22 13:53:37,1,,3.0,yosra
12432,1485,Sunsilk SHP lisses  600 ml,1.0,6.574,6.9,2024-07-22 13:54:04,1,,6.9,yosra
12433,2269,Dexele Gel Machine Blue Flower 5 L,1.0,16.296,19.5,2024-07-22 13:58:13,1,,19.5,yosra
12433,75,CLASS SHP LEMON & MONT  1000ML,1.0,9.446,9.99,2024-07-22 13:58:13,1,,9.99,yosra
12434,463,GILLETTE STICK ARCTIC ICE,1.0,11.952,14.9,2024-07-22 14:14:09,1,,14.9,yosra
12434,1146,victoria secret intense 50 ML,1.0,15.384,20.0,2024-07-22 14:14:09,1,,20.0,yosra
12435,1584,Papier Toilette Cotex x4,1.0,1.95,2.5,2024-07-22 14:14:28,1,,2.5,yosra
12436,2118,Lilas Fortox Extra Fort 500mL,1.0,4.699,5.35,2024-07-22 14:19:08,1,,5.35,yosra
12437,1013,Esuito Lilas Maxi XL,1.0,4.896,5.9,2024-07-22 14:30:02,1,,5.9,yosra
12438,946,Gel Machine Lilas Floral 3L,1.0,16.151,17.8,2024-07-22 14:39:03,1,,17.8,yosra
12439,965,Liquide Main Lilas Narjess Laine 5L,1.0,16.399,18.7,2024-07-22 14:45:33,1,,18.7,yosra
12439,1230,Dentefrice colgate Triple action,1.0,2.863,3.8,2024-07-22 14:45:33,1,,3.8,yosra
12439,1458,Essuie Tout Maxi Citron Cotex,1.0,4.46,5.5,2024-07-22 14:45:33,1,,5.5,yosra
