id,mvtdate,itemid,itembarcode,itemname,movement,blid,ticketid,factnum,clientid,supplierid,beid,motif,brid,buypriceht,sellpriceht,buypricettc,sellpricettc,type,typenum
49435,2024-06-13 12:21:04,950,,Assoup Lilas Fraich Florale 3L,-1.0,0,9645,0,0,0,0,,0,11.565,12.86,13.762,15.3,Ticket,0
49436,2024-06-13 12:22:41,2192,,Papier esuie-tout Folia 2+1,-1.0,0,9646,0,0,0,0,,0,1.895,2.354,2.255,2.8,Ticket,0
49437,2024-06-13 12:22:41,2193,,Papier Toilette Folia 4+2,-1.0,0,9646,0,0,0,0,,0,1.854,2.438,2.206,2.9,Ticket,0
49438,2024-06-13 00:00:00,946,6192477623548,Gel Machine Lilas Floral 3L,8.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49439,2024-06-13 00:00:00,945,6192477622169,Gel Machine Lilas Active Power 3L,8.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49440,2024-06-13 00:00:00,944,6192477622176,Gel Machine Lilas Clean Power 3L,8.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49441,2024-06-13 00:00:00,1575,6192477622435,Gel Machine Lilas Clean Power 5L,3.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49442,2024-06-13 00:00:00,943,6192477622442,Gel Machine Lilas Active Power 5L,3.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49443,2024-06-13 00:00:00,947,6192477623364,Gel Machine Lilas F Intense 2.5L,8.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49444,2024-06-13 00:00:00,1880,6192477623371,Gel Machine Lilas Enzymax Vert 2.5 L,4.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49445,2024-06-13 00:00:00,1879,6192477623388,Gel Machine Lilas Savon de Marseille 2.5 L,8.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49446,2024-06-13 00:00:00,2303,6192477620677,Lilas Multiusage Pomme 3L,6.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49447,2024-06-13 00:00:00,2302,6192477620684,Lilas Multiusage Savon de Marseille 3L,6.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49448,2024-06-13 00:00:00,2297,6192477624149,Liquide Main Lilas Narjess 1L,12.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49449,2024-06-13 00:00:00,2113,6192477624095,Lilas Liquide Main Extra Narjess 2L,12.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49450,2024-06-13 00:00:00,965,6192477621629,Liquide Main Lilas Narjess Laine 5L,9.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49451,2024-06-13 00:00:00,966,6192477623340,Vaisselle Lammaa Citron Jaune 5L,3.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49452,2024-06-13 00:00:00,2298,6192477624156,Lilas Multiusage Mounadhef Pomme 1L,12.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49453,2024-06-13 00:00:00,963,6192477621650,Multiusage Lilas Mounadhef Pomme 5L,3.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49454,2024-06-13 00:00:00,2300,6192477621834,Lilas Liquide Vaisselle Agrumes 580mL,12.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49455,2024-06-13 00:00:00,2299,6192477621827,Lilas Liquide Vaisselle Citron Vert 580mL,12.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49456,2024-06-13 00:00:00,956,6192477621810,Liquide Vaiselle Lilas Citron 580L,12.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49457,2024-06-13 00:00:00,957,6192477621568,Liquide Vaiselle Lilas Citron 1L,12.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49458,2024-06-13 00:00:00,2301,6192477621582,Lilas Liquide Vaisselle Pomme 1L,12.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49459,2024-06-13 00:00:00,955,6192477620257,Assoup Lilas Supreme 1L,10.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49460,2024-06-13 00:00:00,2100,6192477630478,Lilas Javel Classic 3L+1L GRATUIT,36.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49461,2024-06-13 00:00:00,969,6192477630089,Javel Lilas Classic 4.75L,24.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49462,2024-06-13 00:00:00,2122,6192477610777,Clean Poudre Main Savon de Marseille 1KG,6.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49463,2024-06-13 00:00:00,1877,6192477620820,Lilas Grizay 1.5 L Lavande,12.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49464,2024-06-13 00:00:00,2212,6192477630102,Javel Lilas Lavande 4.75 L,8.0,0,0,0,0,4,240,,0,0.0,0.0,0.0,0.0,Ticket,0
49465,2024-06-13 00:00:00,1449,EAN,Couche Peaudouce Confort T4,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49466,2024-06-13 00:00:00,1448,EAN,Couche Peaudouce Confort T3,1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49467,2024-06-13 12:31:59,77,,CLASS SHP PROVITAMIN B5 1000ML,1.0,0,9647,0,0,0,0,,0,12.0,12.606,14.28,15.0,Ticket,0
49468,2024-06-13 12:32:07,73,,CLASS SHP ARGAN OIL 1000ML,-1.0,0,9648,0,0,0,0,,0,12.6,12.606,14.994,15.0,Ticket,0
49469,2024-06-13 12:32:49,1338,,Mood Oxydant 20 vol 1 L,-1.0,0,9649,0,0,0,0,,0,9.693,11.68,11.535,13.9,Ticket,0
49470,2024-06-13 12:32:49,1750,,Mood poudre decolorante ultra Blonde 400 gr,-1.0,0,9649,0,0,0,0,,0,27.794,33.531,33.075,39.9,Ticket,0
49471,1992-06-13 00:00:00,1098,EAN,DET JAVEL 1.5L,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49472,1992-06-13 00:00:00,1626,EAN,Pure Line Savon Liquide noix de coco & vanille 200ml,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49473,1992-06-13 00:00:00,983,EAN,30*30 Premium Simple,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49474,1992-06-13 00:00:00,749,EAN,Papier Aluminium 12M STARK,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49475,1992-06-13 00:00:00,650,EAN,eponge biface 1510-1-,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49476,1992-06-13 00:00:00,682,EAN,Tampon Expert -10-,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49477,1992-06-13 00:00:00,1257,EAN,Judy Fleurs 2L Jasmin + 0.5 L Gratuit,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49478,2024-06-13 12:46:23,1200,,212 NYC 30 ml,-1.0,0,9650,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49479,1992-06-13 00:00:00,1563,EAN,Shp Syoss Pure Smooth 500 ml,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49480,1992-06-13 00:00:00,1564,EAN,A/SHP Syoss Pure Smooth 500 ml,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49481,1992-06-13 00:00:00,416,EAN,CARTHAGE PILE AAA  B2,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49482,1992-06-13 00:00:00,1722,EAN,Bloom Kit coloration n°500,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49483,1992-06-13 00:00:00,2143,EAN,Essuie-Tout Ultra Doux,-2.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49484,2024-06-13 13:00:53,920,,L'oreal Creme Hyaluron Expert de jour 50ml,-1.0,0,9651,0,0,0,0,,0,0.0,0.0,32.13,41.8,Ticket,0
49489,2024-06-13 00:00:00,1021,6192011810151,ET 2 Lilas Jaune Fleuri,120.0,0,0,0,0,4,241,,0,0.0,0.0,0.0,0.0,Ticket,0
49490,2024-06-13 00:00:00,2288,6192011805164,PH 4 Lilas Jaune Fleuri,120.0,0,0,0,0,4,241,,0,0.0,0.0,0.0,0.0,Ticket,0
49491,2024-06-13 00:00:00,1287,6192011813534,Lilas esuito mega,18.0,0,0,0,0,4,241,,0,0.0,0.0,0.0,0.0,Ticket,0
49492,2024-06-13 00:00:00,983,6192011803573,30*30 Premium Simple,24.0,0,0,0,0,4,241,,0,0.0,0.0,0.0,0.0,Ticket,0
49493,2024-06-13 00:00:00,985,6192011803580,40*40 Premium Simple,20.0,0,0,0,0,4,241,,0,0.0,0.0,0.0,0.0,Ticket,0
49494,2024-06-13 13:23:40,1447,,Couche Peaudouce Nouveau Né T2,-1.0,0,9652,0,0,0,0,,0,12.184,13.361,14.499,15.9,Ticket,0
49495,2024-06-13 13:39:40,956,,Liquide Vaiselle Lilas Citron 580L,-1.0,0,9653,0,0,0,0,,0,2.305,2.943,2.743,3.5,Ticket,0
49496,2024-06-13 14:07:38,1880,,Gel Machine Lilas Enzymax Vert 2.5 L,-1.0,0,9654,0,0,0,0,,0,14.202,16.723,16.9,19.9,Ticket,0
49497,2024-06-13 14:07:38,2228,,No limit Deo femme flower Bob (Promo),-1.0,0,9654,0,0,0,0,,0,3.696,5.969,4.398,7.1,Ticket,0
49498,2024-06-13 14:07:38,783,,No Limit Deo Homme Cool ( promo),-1.0,0,9654,0,0,0,0,,0,3.696,5.969,4.398,7.1,Ticket,0
49499,2024-06-13 14:20:49,2142,,Papier Hygiène Clean Classic,-2.0,0,9655,0,0,0,0,,0,1.554,1.935,1.849,2.3,Ticket,0
49500,2024-06-13 15:16:00,1454,,Peaudouce  Couche Jumbo T5,-3.0,0,9656,0,0,0,0,,0,23.109,25.129,27.5,29.9,Ticket,0
49501,2024-06-13 15:16:00,2192,,Papier esuie-tout Folia 2+1,-1.0,0,9656,0,0,0,0,,0,1.895,2.354,2.255,2.8,Ticket,0
49502,2024-06-13 15:27:18,1010,,Lingette Lilas Clean Lot de 3,-1.0,0,9657,0,0,0,0,,0,4.79,5.796,5.7,6.9,Ticket,0
49503,2024-06-13 15:29:39,1010,,Lingette Lilas Clean Lot de 3,-1.0,0,9658,0,0,0,0,,0,4.79,5.796,5.7,6.9,Ticket,0
49504,2024-06-13 15:29:39,2192,,Papier esuie-tout Folia 2+1,-1.0,0,9658,0,0,0,0,,0,1.895,2.354,2.255,2.8,Ticket,0
49505,2024-06-13 15:29:39,2193,,Papier Toilette Folia 4+2,-1.0,0,9658,0,0,0,0,,0,1.854,2.438,2.206,2.9,Ticket,0
49506,2024-06-13 15:29:39,1655,,Vatika SHP Lemon 200 ml (Promo),-3.0,0,9658,0,0,0,0,,0,2.521,2.801,3.0,3.33,Ticket,0
49507,2024-06-13 15:40:58,1429,,SIMPLY VÉNUS 2L (bleu ciel) 1P,-1.0,0,9659,0,0,0,0,,0,1.13,1.514,1.345,1.8,Ticket,0
49508,2024-06-13 15:52:11,2288,,PH 4 Lilas Jaune Fleuri,-1.0,0,9660,0,0,0,0,,0,2.055,2.353,2.445,2.8,Ticket,0
49509,2024-06-13 15:52:11,1661,,Essuie Tout Jumbo Cotex,-1.0,0,9660,0,0,0,0,,0,7.395,8.404,8.8,10.0,Ticket,0
49510,2024-06-13 15:55:55,1050,,Dex Rihana Lavande 1 L,-1.0,0,9661,0,0,0,0,,0,1.631,2.016,1.94,2.4,Ticket,0
49511,2024-06-13 15:55:55,570,,Brosse à Bouteille,-1.0,0,9661,0,0,0,0,,0,2.588,3.364,3.08,4.0,Ticket,0
49512,2024-06-13 15:56:24,2297,,Liquide Main Lilas Narjess 1L,-1.0,0,9662,0,0,0,0,,0,3.319,3.784,3.95,4.5,Ticket,0
49513,2024-06-13 15:57:40,1477,,Judy Linge 120 ml Savon auto,-1.0,0,9663,0,0,0,0,,0,0.798,1.173,0.95,1.4,Ticket,0
49514,2024-06-13 15:58:45,1547,,Lavete Micro Fibre Lot de 4,-1.0,0,9664,0,0,0,0,,0,5.462,7.144,6.5,8.5,Ticket,0
49515,2024-06-13 15:58:45,2340,,Sac poubelle Rlx Lotus,-1.0,0,9664,0,0,0,0,,0,1.223,1.68,1.456,2.0,Ticket,0
49516,2024-06-13 16:17:34,1018,,ET 2 Lilas Déco,-1.0,0,9665,0,0,0,0,,0,2.862,3.699,3.406,4.4,Ticket,0
49517,2024-06-13 16:18:12,2022,,Oxydant Mood 20,-1.0,0,9666,0,0,0,0,,0,2.193,2.855,2.61,3.4,Ticket,0
49518,2024-06-13 16:18:12,1341,,Mood Oxydant 30 vol 100 ml,-1.0,0,9666,0,0,0,0,,0,2.194,2.854,2.611,3.4,Ticket,0
49519,2024-06-13 16:18:12,1326,,Mood Tienture Sans Amoniac 8,-1.0,0,9666,0,0,0,0,,0,6.942,9.663,8.261,11.5,Ticket,0
49520,2024-06-13 16:29:54,108,,NIVEA CRÈME SOFT 50ML,-1.0,0,9667,0,0,0,0,,0,4.08,5.298,4.855,6.3,Ticket,0
49521,2024-06-13 16:46:27,291,,LABELLO BLACKBERRY SHINE,-1.0,0,9668,0,0,0,0,,0,4.95,5.881,5.891,7.0,Ticket,0
49522,2024-06-13 16:46:27,1004,,Lilas Clip Nuit 8 Plus Parfume,-1.0,0,9668,0,0,0,0,,0,2.045,2.689,2.434,3.2,Ticket,0
49523,2024-06-13 16:46:27,1000,,Lilas Clip Nuit 8 Parfume,-1.0,0,9668,0,0,0,0,,0,2.044,2.688,2.432,3.2,Ticket,0
49524,2024-06-13 16:52:58,1192,,scandal 50 ml,-5.0,0,9669,0,0,0,0,,0,12.928,16.806,15.384,20.0,Ticket,0
49525,2024-06-13 17:06:38,927,,Poudre Main Lilas Fraicheur 1KG,-1.0,0,9670,0,0,0,0,,0,4.656,5.378,5.541,6.4,Ticket,0
49526,2024-06-13 17:06:38,2304,,Javel Lilas Forét 3L,-1.0,0,9670,0,0,0,0,,0,3.624,4.289,4.313,5.1,Ticket,0
49527,2024-06-13 17:06:38,1582,,Distributeur Mouchoires voiture 100,-1.0,0,9670,0,0,0,0,,0,1.281,1.768,1.524,2.1,Ticket,0
49528,2024-06-13 17:18:34,30,,U.D MASQUE AVOCAT 320ML,-1.0,0,9671,0,0,0,0,,0,12.194,14.622,14.511,17.4,Ticket,0
49529,2024-06-13 17:18:34,8,,U.D SHP AVOCAT -KARITÉ 400ML,-1.0,0,9671,0,0,0,0,,0,10.875,12.267,12.941,14.6,Ticket,0
49530,2024-06-13 17:24:54,2192,,Papier esuie-tout Folia 2+1,-2.0,0,9672,0,0,0,0,,0,1.895,2.354,2.255,2.8,Ticket,0
49531,2024-06-13 17:25:27,1490,,Sunsilk SHP nourrissante 350 ml,-1.0,0,9673,0,0,0,0,,0,3.852,4.622,4.584,5.5,Ticket,0
49532,2024-06-13 17:40:20,1021,,ET 2 Lilas Jaune Fleuri,-1.0,0,9674,0,0,0,0,,0,2.322,2.939,2.763,3.5,Ticket,0
49533,2024-06-13 17:40:20,2290,,Lilas ET 1 Decore Jumbo,-1.0,0,9674,0,0,0,0,,0,2.26,2.692,2.689,3.2,Ticket,0
49534,2024-06-13 17:40:20,1173,,sauvage 50 ml,-1.0,0,9674,0,0,0,0,,0,12.928,16.806,15.384,20.0,Ticket,0
49535,2024-06-13 17:50:50,1661,,Essuie Tout Jumbo Cotex,-1.0,0,9675,0,0,0,0,,0,7.395,8.404,8.8,10.0,Ticket,0
49536,2024-06-13 17:53:49,601,,couteau 22 cm titiz,-1.0,0,9676,0,0,0,0,,0,4.529,5.881,5.39,7.0,Ticket,0
49537,2024-06-13 17:59:23,2022,,Oxydant Mood 20,-1.0,0,9677,0,0,0,0,,0,2.193,2.855,2.61,3.4,Ticket,0
49538,2024-06-13 17:59:23,1322,,Mood Tienture 7,-1.0,0,9677,0,0,0,0,,0,5.92,8.235,7.045,9.8,Ticket,0
49539,2024-06-13 18:01:16,2297,,Liquide Main Lilas Narjess 1L,-1.0,0,9678,0,0,0,0,,0,3.319,3.784,3.95,4.5,Ticket,0
49540,2024-06-13 18:02:24,2339,,Sac Congelation 1 L,-1.0,0,9679,0,0,0,0,,0,1.631,2.102,1.94,2.5,Ticket,0
49541,2024-06-13 18:07:58,1187,,hugo boss classique 30 ml,-1.0,0,9680,0,0,0,0,,0,9.05,11.765,10.77,14.0,Ticket,0
49542,2024-06-13 18:07:58,2199,,Papier Toilette Softy x4,-1.0,0,9680,0,0,0,0,,0,1.821,2.185,2.167,2.6,Ticket,0
49543,2024-06-13 18:07:58,1036,,Serviette de Table 23*23,-1.0,0,9680,0,0,0,0,,0,0.78,1.011,0.928,1.2,Ticket,0
49544,2024-06-13 18:07:58,294,,BRIQUET SHARK,-1.0,0,9680,0,0,0,0,,0,0.282,0.42,0.336,0.5,Ticket,0
49633,2024-06-13 18:16:19,2097,,Servillette de Table Neto 30x30 cm (80),-1.0,0,9681,0,0,0,0,,0,0.814,1.009,0.969,1.2,Ticket,0
49634,1992-06-13 00:00:00,999,EAN,Clip Ultra Nuit 7,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49635,1992-06-13 00:00:00,2288,EAN,PH 4 Lilas Jaune Fleuri,-2.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49636,1992-06-13 00:00:00,1021,EAN,ET 2 Lilas Jaune Fleuri,-2.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49637,2024-06-13 18:52:24,1452,,Peaudouce  Couche Jumbo T3,-1.0,0,9682,0,0,0,0,,0,23.109,25.129,27.5,29.9,Ticket,0
49638,2024-06-13 19:01:50,2345,,Serpillere Supper GM,-1.0,0,9683,0,0,0,0,,0,0.858,1.26,1.021,1.5,Ticket,0
49639,2024-06-13 19:01:50,2338,,Sac RLX 1 KG,-1.0,0,9683,0,0,0,0,,0,0.566,0.843,0.673,1.0,Ticket,0
49640,2024-06-13 19:01:50,2337,,Sac Poubelle Gm Clean,-1.0,0,9683,0,0,0,0,,0,1.631,2.102,1.94,2.5,Ticket,0
49641,1992-06-13 00:00:00,1451,EAN,Couche Peaudouce Confort T6,-2.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49642,2024-06-13 19:26:29,1661,,Essuie Tout Jumbo Cotex,-1.0,0,9684,0,0,0,0,,0,7.395,8.404,8.8,10.0,Ticket,0
49643,2024-06-13 19:38:17,1300,,Mood Tienture 3.00,-1.0,0,9685,0,0,0,0,,0,5.92,8.235,7.045,9.8,Ticket,0
49644,2024-06-13 19:38:17,2022,,Oxydant Mood 20,-1.0,0,9685,0,0,0,0,,0,2.193,2.855,2.61,3.4,Ticket,0
49645,2024-06-13 19:50:06,2198,,Papier esuie-tout Jumbo X1,-2.0,0,9686,0,0,0,0,,0,1.989,2.437,2.367,2.9,Ticket,0
49646,2024-06-13 19:52:15,2198,,Papier esuie-tout Jumbo X1,-3.0,0,9687,0,0,0,0,,0,1.989,2.437,2.367,2.9,Ticket,0
49647,2024-06-13 19:53:39,1454,,Peaudouce  Couche Jumbo T5,-1.0,0,9688,0,0,0,0,,0,23.109,25.129,27.5,29.9,Ticket,0
49648,1992-06-13 00:00:00,1446,EAN,Pants Tena Miduim 10 P,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49649,2024-06-13 20:20:54,1021,,ET 2 Lilas Jaune Fleuri,-1.0,0,9689,0,0,0,0,,0,2.322,2.939,2.763,3.5,Ticket,0
49650,2024-06-13 20:27:26,1474,,Judy Décapant 1L,-2.0,0,9690,0,0,0,0,,0,3.849,4.623,4.58,5.5,Ticket,0
49651,2024-06-13 20:27:26,2100,,Lilas Javel Classic 3L+1L GRATUIT,-2.0,0,9690,0,0,0,0,,0,3.026,3.278,3.601,3.9,Ticket,0
49652,2024-06-13 20:29:15,1491,,Sunsilk SHP noix de coco 350 ml,-1.0,0,9691,0,0,0,0,,0,3.852,4.622,4.584,5.5,Ticket,0
49653,2024-06-13 20:31:09,650,,eponge biface 1510-1-,-1.0,0,9692,0,0,0,0,,0,1.326,1.765,1.578,2.1,Ticket,0
49654,1992-06-13 00:00:00,1034,EAN,Lilas Jumbo 15-25 Confort Max T5,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49655,2024-06-13 20:43:22,1269,,Judy Détartrant 0.5 L Floral,-1.0,0,9693,0,0,0,0,,0,3.008,3.444,3.58,4.1,Ticket,0
49656,2024-06-13 20:43:22,957,,Liquide Vaiselle Lilas Citron 1L,-1.0,0,9693,0,0,0,0,,0,4.027,4.454,4.792,5.3,Ticket,0
49657,2024-06-13 20:43:22,2128,,100 Pailles Flexible,-1.0,0,9693,0,0,0,0,,0,0.748,1.008,0.89,1.2,Ticket,0
49658,2024-06-13 20:50:36,1132,,amirat al arab 50 ML,-1.0,0,9694,0,0,0,0,,0,12.928,16.806,15.384,20.0,Ticket,0
49659,1992-06-14 00:00:00,945,EAN,Gel Machine Lilas Active Power 3L,-1.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49660,2024-06-14 08:10:35,2192,,Papier esuie-tout Folia 2+1,-1.0,0,9695,0,0,0,0,,0,1.895,2.354,2.255,2.8,Ticket,0
49661,2024-06-14 08:18:02,468,,GILETTE BLEU II,-4.0,0,9696,0,0,0,0,,0,0.781,1.011,0.929,1.2,Ticket,0
49662,1992-06-14 00:00:00,2345,EAN,Serpillere Supper GM,-6.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,Ticket,0
49663,2024-06-14 09:06:28,2290,,Lilas ET 1 Decore Jumbo,-1.0,0,9697,0,0,0,0,,0,2.26,2.692,2.689,3.2,Ticket,0
49664,2024-06-14 09:14:28,923,,L'oreal Cleanser Foam Glycolic Bright 100 ml,-1.0,0,9698,0,0,0,0,,0,19.0,24.71,22.61,29.4,Ticket,0
49665,2024-06-14 09:14:28,921,,L'oreal Creme Masque Hyaluron Expert de nuit 50ml,-1.0,0,9698,0,0,0,0,,0,27.0,35.127,32.13,41.8,Ticket,0
49666,2024-06-14 09:14:28,920,,L'oreal Creme Hyaluron Expert de jour 50ml,-1.0,0,9698,0,0,0,0,,0,27.0,35.127,32.13,41.8,Ticket,0
49667,2024-06-14 09:23:48,2288,,PH 4 Lilas Jaune Fleuri,-3.0,0,9699,0,0,0,0,,0,2.055,2.353,2.445,2.8,Ticket,0
49668,2024-06-14 09:23:48,1021,,ET 2 Lilas Jaune Fleuri,-2.0,0,9699,0,0,0,0,,0,2.322,2.939,2.763,3.5,Ticket,0
49669,2024-06-14 09:23:48,926,,Poudre Main Lilas Anti Tache 1KG,-1.0,0,9699,0,0,0,0,,0,4.656,5.378,5.541,6.4,Ticket,0
49670,2024-06-14 09:23:48,1253,,Javel Judy 3L + 1L gratuit,-1.0,0,9699,0,0,0,0,,0,3.21,3.274,3.82,3.9,Ticket,0
49671,2024-06-14 09:36:23,738,,100 M Film Fraicheur STARK,-1.0,0,9700,0,0,0,0,,0,5.942,7.145,7.071,8.5,Ticket,0
49672,2024-06-14 09:43:48,667,,Tampon Expert 7+3,-1.0,0,9701,0,0,0,0,,0,2.288,2.945,2.723,3.5,Ticket,0
49673,2024-06-14 09:43:48,931,,Poudre Main Lilas Anti Tache 300GR,-1.0,0,9701,0,0,0,0,,0,1.463,1.682,1.741,2.0,Ticket,0
49674,2024-06-14 09:43:48,2121,,Lilas Sol & Surface Lavande,-1.0,0,9701,0,0,0,0,,0,3.821,4.623,4.547,5.5,Ticket,0
49675,2024-06-14 09:43:48,2345,,Serpillere Supper GM,-1.0,0,9701,0,0,0,0,,0,0.858,1.26,1.021,1.5,Ticket,0
49676,2024-06-14 09:43:48,2233,,Dabur Original Miswak 5+25Gr,-1.0,0,9701,0,0,0,0,,0,1.29,1.6,1.535,1.9,Ticket,0
49677,2024-06-14 09:43:48,743,,Film Fraicheur 12M,-1.0,0,9701,0,0,0,0,,0,1.711,2.105,2.036,2.5,Ticket,0
49678,2024-06-14 09:43:48,1660,,Kappo Papier Aluminium 8 M,-1.0,0,9701,0,0,0,0,,0,1.957,2.525,2.329,3.0,Ticket,0
49679,2024-06-14 09:43:48,2339,,Sac Congelation 1 L,-1.0,0,9701,0,0,0,0,,0,1.631,2.102,1.94,2.5,Ticket,0
49680,2024-06-14 09:52:32,2288,,PH 4 Lilas Jaune Fleuri,-3.0,0,9702,0,0,0,0,,0,2.055,2.353,2.445,2.8,Ticket,0
49681,2024-06-14 09:52:32,1018,,ET 2 Lilas Déco,-1.0,0,9702,0,0,0,0,,0,2.862,3.699,3.406,4.4,Ticket,0
49682,2024-06-14 09:52:32,1017,,ET 2 Lilas Citron New Design,-1.0,0,9702,0,0,0,0,,0,3.015,3.865,3.588,4.6,Ticket,0
49683,2024-06-14 10:01:44,1660,,Kappo Papier Aluminium 8 M,-1.0,0,9703,0,0,0,0,,0,1.957,2.525,2.329,3.0,Ticket,0
49684,2024-06-14 10:01:44,2339,,Sac Congelation 1 L,-1.0,0,9703,0,0,0,0,,0,1.631,2.102,1.94,2.5,Ticket,0
49685,2024-06-14 10:01:44,1021,,ET 2 Lilas Jaune Fleuri,-2.0,0,9703,0,0,0,0,,0,2.322,2.939,2.763,3.5,Ticket,0
49686,2024-06-14 10:03:48,1021,,ET 2 Lilas Jaune Fleuri,-2.0,0,9704,0,0,0,0,,0,2.322,2.939,2.763,3.5,Ticket,0
49687,2024-06-14 10:23:08,56,,JET 7 GEL A COIFFER 1 KG,-1.0,0,9705,0,0,0,0,,0,3.563,4.115,4.239,4.9,Ticket,0
49688,2024-06-14 10:24:40,601,,couteau 22 cm titiz,-1.0,0,9706,0,0,0,0,,0,4.529,5.881,5.39,7.0,Ticket,0
49689,2024-06-14 10:24:40,2339,,Sac Congelation 1 L,-1.0,0,9706,0,0,0,0,,0,1.631,2.102,1.94,2.5,Ticket,0
49690,2024-06-14 10:29:41,1013,,Esuito Lilas Maxi XL,-1.0,0,9707,0,0,0,0,,0,4.114,4.961,4.896,5.9,Ticket,0
49691,2024-06-14 10:29:41,2313,,Netoyant Meuble Sani brille PM,-1.0,0,9707,0,0,0,0,,0,4.086,4.958,4.862,5.9,Ticket,0
49709,2024-06-14 10:47:18,2288,,PH 4 Lilas Jaune Fleuri,-1.0,0,9708,0,0,0,0,,0,2.055,2.353,2.445,2.8,Ticket,0
49710,2024-06-14 10:55:36,2144,,Det Gel Machine Parfum 2.5L,-1.0,0,9709,0,0,0,0,,0,11.207,13.448,13.336,16.0,Ticket,0
49711,2024-06-14 11:01:24,1021,,ET 2 Lilas Jaune Fleuri,-2.0,0,9710,0,0,0,0,,0,2.322,2.939,2.763,3.5,Ticket,0
49712,2024-06-14 11:01:24,1582,,Distributeur Mouchoires voiture 100,-1.0,0,9710,0,0,0,0,,0,1.281,1.768,1.524,2.1,Ticket,0
