id,benum,datebe,idsupplier,supplier,total,reference,auteur,numfacture,supplieraddress,suppliermatfiscal,userid,paymentstatus,paymentid,brofbe,beofbr,supfacture,factureid
520,0,2025-02-07,6,Canal Food ( sunsilk),555.87738,952199,Mohamed Ali,0,,,1,0,0,0,0,0,0
521,0,2025-02-08,1,SDC,813.4163485,FAC-202502-2502029,Mohamed Ali,0,,,1,0,0,0,0,0,0
522,0,2025-02-08,1,SDC,78.46146,FAC-202502-2502030,Mohamed Ali,0,,,1,0,0,0,0,0,0
523,0,2025-02-11,1,SDC,1476.5033885,BLI-202502-120,Mohamed Ali,0,,,1,0,0,0,0,0,0
524,0,2025-02-15,8,ESSOURI DISTRIBUTION,961.0131698,BL030162,Mohamed Ali,0,,,1,0,0,0,0,0,0
525,0,2025-02-15,26,PHOENIX DISTRIBUTION,486.15,200,Mohamed Ali,0,,,1,0,0,0,0,0,0
526,0,2025-02-17,4,lilas,427.35042,B.L.N0410400749,Mohamed Ali,0,,,1,0,0,0,0,0,0
527,0,2025-02-17,3,Négoce distribution (Judy),679.50428,9030908900,Mohamed Ali,0,,,1,0,0,0,0,0,0
528,0,2025-02-17,3,Négoce distribution (Judy),514.0443,123456,Mohamed Ali,0,,,1,0,0,0,0,0,0
529,0,2025-02-18,35,ste irssan de services,236.4,18022025,Mohamed Ali,0,,,1,0,0,0,0,0,0
530,0,2025-02-18,4,lilas,2248.853312,B.L.N 0410400746,Mohamed Ali,0,,,1,0,0,0,0,0,0
531,0,2025-02-18,28,azur cosmetics,1434.6749606,B.L.N0402225293,Mohamed Ali,0,,,1,0,0,0,0,0,0
532,0,2025-02-18,17,RED GO,275.0406592,044-049299,Mohamed Ali,0,,,1,0,0,0,0,0,0
533,0,2025-02-19,28,azur cosmetics,228.62125,B.L.N 0468502834,Mohamed Ali,0,,,1,0,0,0,0,0,0
534,0,2025-02-20,8,ESSOURI DISTRIBUTION,1335.9496394,BL030298,Mohamed Ali,0,,,1,0,0,0,0,0,0
535,0,2025-02-20,8,ESSOURI DISTRIBUTION,1231.3504294,BL030297,Mohamed Ali,0,,,1,0,0,0,0,0,0
536,0,2025-02-21,32,STE SOL HYGIENE,122.496,001852,Mohamed Ali,0,,,1,0,0,0,0,0,0
537,0,2025-02-22,8,ESSOURI DISTRIBUTION,741.5384802,FC2430708,Mohamed Ali,0,,,1,0,0,0,0,0,0
552,0,2025-02-24,28,azur cosmetics,869.06826,BLN0468502900,Mohamed Ali,0,,,1,0,0,0,0,0,0
554,0,2025-02-24,28,azur cosmetics,78.492,BLN0468502901,Mohamed Ali,0,,,1,0,0,0,0,0,0
555,0,2025-02-24,6,Canal Food ( sunsilk),216.0,953597,Mohamed Ali,0,,,1,0,0,0,0,0,0
556,0,2025-02-27,1,SDC,1354.3886825,BLI-202502-161,Mohamed Ali,0,,,1,0,0,0,0,0,0
557,0,2025-02-27,36,MBwaay delivery,726.0551,000444,Mohamed Ali,0,,,1,0,0,0,0,0,0
558,0,2025-03-03,3,Négoce distribution (Judy),1678.86,9030920347,Mohamed Ali,0,,,1,0,0,0,0,0,0
559,0,2025-03-05,22,Azur detergents,681.44,05032025,Mohamed Ali,0,,,1,0,0,0,0,0,0
560,0,2025-03-05,37,ulysse hyper,390.9170076,019966,Mohamed Ali,0,,,1,0,0,0,0,0,0
561,0,2025-03-05,8,ESSOURI DISTRIBUTION,63.62454,05032025,Mohamed Ali,0,,,1,0,0,0,0,0,0
562,0,2025-03-10,22,Azur detergents,1043.29604,B.L.N0402225673,Mohamed Ali,0,,,1,0,0,0,0,0,0
563,0,2025-03-10,1,SDC,1329.096244,BLI-202503-20,Mohamed Ali,0,,,1,0,0,0,0,0,0
564,0,2025-03-11,3,Négoce distribution (Judy),1901.07505,9030926427,Mohamed Ali,0,,,1,0,0,0,0,0,0
565,0,2025-03-11,17,RED GO,1181.1265136,044-049699,Mohamed Ali,0,,,1,0,0,0,0,0,0
566,0,2025-03-12,1,SDC,90.0,12032025,Mohamed Ali,0,,,1,0,0,0,0,0,0
567,0,2025-03-12,28,azur cosmetics,475.9035982,B.L.N 0468503119,Mohamed Ali,0,,,1,0,0,0,0,0,0
568,0,2025-03-12,23,Inside,356.68608,22500346,Mohamed Ali,0,,,1,0,0,0,0,0,0
569,0,2025-03-12,4,lilas,734.46206,B.L.N 0410401113,Mohamed Ali,0,,,1,0,0,0,0,0,0
570,0,2025-03-12,1,SDC,2661.418262,BLI-202503-30,Mohamed Ali,0,,,1,0,0,0,0,0,0
571,0,2025-03-13,38,BOL TEINTURE,10.0,13032025,Mohamed Ali,0,,,1,0,0,0,0,0,0
572,0,2025-03-13,1,SDC,2962.21452,9309185922,Mohamed Ali,0,,,1,0,0,0,0,0,0
573,0,2025-03-15,1,SDC,1469.8404,DEV-202503-6,Mohamed Ali,0,,,1,0,0,0,0,0,0
574,0,2025-03-15,1,SDC,568.8795,DEV-202503-7,Mohamed Ali,0,,,1,0,0,0,0,0,0
575,0,2025-03-15,1,SDC,1253.33775,DEV-202503-8,Mohamed Ali,0,,,1,0,0,0,0,0,0
576,0,2025-03-17,17,RED GO,1002.70584,044-049822,Mohamed Ali,0,,,1,0,0,0,0,0,0
577,0,2025-03-18,8,ESSOURI DISTRIBUTION,1030.9423674,BL031019,Mohamed Ali,0,,,1,0,0,0,0,0,0
578,0,2025-03-18,4,lilas,967.54668,9910401223,Mohamed Ali,0,,,1,0,0,0,0,0,0
579,0,2025-03-18,1,SDC,2119.48996,BLI-202503-61,Mohamed Ali,0,,,1,0,0,0,0,0,0
580,0,2025-03-19,1,SDC,370.77306,FAC-202503-2503044,Mohamed Ali,0,,,1,0,0,0,0,0,0
581,0,2025-03-19,4,lilas,1001.42623,B.L.N0402225847,Mohamed Ali,0,,,1,0,0,0,0,0,0
582,0,2025-03-20,1,SDC,84.0,20032019,Mohamed Ali,0,,,1,0,0,0,0,0,0
583,0,2025-03-21,6,Canal Food ( sunsilk),137.4,964930,Mohamed Ali,0,,,1,0,0,0,0,0,0
584,0,2025-03-21,39,Bakowet,582.01472,BLC25-0537,Mohamed Ali,0,,,1,0,0,0,0,0,0
585,0,2025-03-21,8,ESSOURI DISTRIBUTION,170.25,031132,Mohamed Ali,0,,,1,0,0,0,0,0,0
586,0,2025-03-22,8,ESSOURI DISTRIBUTION,170.236164,BL031132,Mohamed Ali,0,,,1,0,0,0,0,0,0
587,0,2025-03-22,1,SDC,1693.6367385,BLI-202503-80,Mohamed Ali,0,,,1,0,0,0,0,0,0
588,0,2025-03-22,1,SDC,1003.04862,FAC-202503-2503046,Mohamed Ali,0,,,1,0,0,0,0,0,0
589,0,2025-03-24,3,Négoce distribution (Judy),1510.64193,9030935167,Mohamed Ali,0,,,1,0,0,0,0,0,0
590,0,2025-03-24,40,fleur de printemps,641.57184,fa250229,Mohamed Ali,0,,,1,0,0,0,0,0,0
591,0,2025-03-25,5,jaspé,101.5609636,retour facture,Mohamed Ali,0,,,1,0,0,0,0,0,0
592,0,2025-03-26,1,SDC,1552.145203,fac-202503-2503051,Mohamed Ali,0,,,1,0,0,0,0,0,0
595,0,2025-03-27,41,Florus distribution,758.25,9309186780,Mohamed Ali,0,,,1,0,0,0,0,0,0
596,0,2025-03-27,42,les trois roses de commerce et de distribution,84.0,00058,Mohamed Ali,0,,,1,0,0,0,0,0,0
597,0,2025-03-27,1,SDC,5205.536952,BLI-202503-92,Mohamed Ali,0,,,1,0,0,0,0,0,0
598,0,2025-03-27,1,SDC,556.92,FAC-202503-2503052,Mohamed Ali,0,,,1,0,0,0,0,0,0
599,0,2025-03-28,1,SDC,1470.65079,FAC-202503-2503056,Mohamed Ali,0,,,1,0,0,0,0,0,0
600,0,2025-03-28,1,SDC,403.7888365,BLI-202503-104,Mohamed Ali,0,,,1,0,0,0,0,0,0
601,0,2025-03-28,1,SDC,107.011107,BLI-202503-107,Mohamed Ali,0,,,1,0,0,0,0,0,0
602,0,2025-03-29,1,SDC,298.45676,FAC-202503-2503058,Mohamed Ali,0,,,1,0,0,0,0,0,0
603,0,2025-03-29,4,lilas,2183.8885872,B.L.N 0410401349,Mohamed Ali,0,,,1,0,0,0,0,0,0
604,0,2025-03-29,1,SDC,432.75183,BLI-202503-111,Mohamed Ali,0,,,1,0,0,0,0,0,0
605,0,2025-03-29,1,SDC,646.13787,FAC-202503-2503060,Mohamed Ali,0,,,1,0,0,0,0,0,0
606,0,2025-04-05,1,SDC,1210.526191,BLI-202504-120,Mohamed Ali,0,,,1,0,0,0,0,0,0
608,0,2025-04-05,8,ESSOURI DISTRIBUTION,409.5845079,BL031478,Mohamed Ali,0,,,1,0,0,0,0,0,0
609,0,2025-04-07,3,Négoce distribution (Judy),1804.23516,9030944605,Mohamed Ali,0,,,1,0,0,0,0,0,0
610,0,2025-04-07,43,STE BEEDI.COM,6.25,2516753,Mohamed Ali,0,,,1,0,0,0,0,0,0
611,0,2025-04-08,44,dziri-byassa,28.5,08/04/2025byassa,Mohamed Ali,0,,,1,0,0,0,0,0,0
612,0,2025-04-08,5,jaspé,563.1677314,080425 inventair,Mohamed Ali,0,,,1,0,0,0,0,0,0
613,0,2025-04-09,4,lilas,1323.263,B.L.N 0410401477,Mohamed Ali,0,,,1,0,0,0,0,0,0
614,0,2025-04-10,1,SDC,2887.5463645,BLI-202504-139,Mohamed Ali,0,,,1,0,0,0,0,0,0
615,0,2025-04-10,1,SDC,333.13495,FAC-202504-2504066,Mohamed Ali,0,,,1,0,0,0,0,0,0
616,0,2025-04-10,8,ESSOURI DISTRIBUTION,2433.8318597,FC2431115,Mohamed Ali,0,,,1,0,0,0,0,0,0
617,0,2025-04-11,13,(GTC) Global Trading Company,391.915,F25/179,Mohamed Ali,0,,,1,0,0,0,0,0,0
618,0,2025-04-11,14,Aseptika,982.11097,F25/403,Mohamed Ali,0,,,1,0,0,0,0,0,0
619,0,2025-04-11,6,Canal Food ( sunsilk),360.0,956611,Mohamed Ali,0,,,1,0,0,0,0,0,0
620,0,2025-04-11,19,societe el ahram,551.466,9468,Mohamed Ali,0,,,1,0,0,0,0,0,0
621,0,2025-04-11,19,societe el ahram,1192.13249,411000,Mohamed Ali,0,,,1,0,0,0,0,0,0
622,0,2025-04-11,19,societe el ahram,26.4,0023164,Mohamed Ali,0,,,1,0,0,0,0,0,0
623,0,2025-04-12,4,lilas,240.291,9910401578,Mohamed Ali,0,,,1,0,0,0,0,0,0
624,0,2025-04-14,17,RED GO,1077.0025648,044-050335,Mohamed Ali,0,,,1,0,0,0,0,0,0
625,0,2025-04-15,43,STE BEEDI.COM,219.9834,blc25-0752,Mohamed Ali,0,,,1,0,0,0,0,0,0
626,0,2025-04-17,1,SDC,2453.636248,BLI-202504-157,Mohamed Ali,0,,,1,0,0,0,0,0,0
627,0,2025-04-18,4,lilas,368.05969,0468503657,Mohamed Ali,0,,,1,0,0,0,0,0,0
628,0,2025-04-18,26,PHOENIX DISTRIBUTION,110.1226,18/04/2025,Mohamed Ali,0,,,1,0,0,0,0,0,0
629,0,2025-04-21,3,Négoce distribution (Judy),596.07695,9030955621,Mohamed Ali,0,,,1,0,0,0,0,0,0
630,0,2025-04-22,6,Canal Food ( sunsilk),716.0886,956512,Mohamed Ali,0,,,1,0,0,0,0,0,0
631,0,2025-04-22,8,ESSOURI DISTRIBUTION,690.4779483,fc2431228,Mohamed Ali,0,,,1,0,0,0,0,0,0
632,0,2025-04-22,40,fleur de printemps,871.2040776,0000035,Mohamed Ali,0,,,1,0,0,0,0,0,0
633,0,2025-04-23,8,ESSOURI DISTRIBUTION,495.11616,fc2431230,Mohamed Ali,0,,,1,0,0,0,0,0,0
634,0,2025-04-24,3,Négoce distribution (Judy),118.75248,9030958767,Mohamed Ali,0,,,1,0,0,0,0,0,0
635,0,2025-04-24,25,smart distribution,460.7918,blf/2025/2689,Mohamed Ali,0,,,1,0,0,0,0,0,0
636,0,2025-04-24,1,SDC,2827.3027216,bl-202504-196,Mohamed Ali,0,,,1,0,0,0,0,0,0
637,0,2025-04-24,1,SDC,803.05841,bli-202504-192,Mohamed Ali,0,,,1,0,0,0,0,0,0
638,0,2025-04-25,13,(GTC) Global Trading Company,1016.92632,4-CM80480,Mohamed Ali,0,,,1,0,0,0,0,0,0
639,0,2025-04-25,22,Azur detergents,949.39108,0402226481,Mohamed Ali,0,,,1,0,0,0,0,0,0
640,0,2025-04-25,43,STE BEEDI.COM,984.9749,blc25-0870,Mohamed Ali,0,,,1,0,0,0,0,0,0
641,0,2025-04-25,6,Canal Food ( sunsilk),296.08,956528,Mohamed Ali,0,,,1,0,0,0,0,0,0
642,0,2025-04-25,1,SDC,917.188811,bli-202504-200,Mohamed Ali,0,,,1,0,0,0,0,0,0
