id,beid,bedate,itemid,itembarcode,itemname,quantity,supplierid,prixachatht,prixdeventeht,prixachat,prixvente,tauxtva,remise,fodec,montant,totaltva,totalremise,totalfodec,lot
34925,203,2024-05-17,1921,8050327686342,Mood Hair Body Gard Cream Curly Hair 150mL,1.0,1,13.784,18.067,16.402,21.5,19.0,10.0,0.0,16.403,2.619,0.0,0.0,
34926,203,2024-05-17,39,6192440000925,JET 7 SHP ROSEMARY ACTIVATE 500ML,6.0,1,3.592,4.12,4.274,4.9,19.0,5.0,0.0,25.647,4.095,0.0,0.0,
34927,203,2024-05-17,40,6192440000888,JET 7 SHP KERATINE VEGETALE 500ML,12.0,1,3.592,4.12,4.274,4.9,19.0,5.0,0.0,51.294,8.19,0.0,0.0,
34928,203,2024-05-17,2153,6192440000901,Jet 7 Après/SHP Kératine Végétale 500mL,6.0,1,3.99,4.118,4.748,4.9,19.0,5.0,0.0,28.489,4.549,0.0,0.0,
34929,203,2024-05-17,2154,6192440002486,A/shp Jet 7 Kertaine de Soie,6.0,1,3.99,4.118,4.748,4.9,19.0,5.0,0.0,28.489,4.549,0.0,0.0,
34930,203,2024-05-17,45,6192440002332,JET 7 G.D EXOTIC 500ML,4.0,1,3.705,4.622,4.409,5.5,19.0,5.0,0.0,17.636,2.816,0.0,0.0,
34931,203,2024-05-17,44,6192440002325,JET 7 G.D CITRUS 500ML,4.0,1,3.705,4.622,4.409,5.5,19.0,5.0,0.0,17.636,2.816,0.0,0.0,
34932,203,2024-05-17,2165,6192440002578,Jet 7 Gel douche Double Black,4.0,1,3.705,4.622,4.409,5.5,19.0,5.0,0.0,17.636,2.816,0.0,0.0,
34933,203,2024-05-17,2166,6192440002561,Jet 7 Gel douche Gentel Men,4.0,1,3.705,4.622,4.409,5.5,19.0,5.0,0.0,17.636,2.816,0.0,0.0,
34934,203,2024-05-17,2167,6192440002585,Jet 7 Gel douche Black,4.0,1,3.705,4.622,4.409,5.5,19.0,5.0,0.0,17.636,2.816,0.0,0.0,
34935,203,2024-05-17,46,6192440002356,JET 7 G.D MARINZ 2EN1 500ML,4.0,1,3.705,4.622,4.409,5.5,19.0,5.0,0.0,17.636,2.816,0.0,0.0,
34936,203,2024-05-17,42,6192440002318,JET 7 G.D FRUTTI 500ML,4.0,1,3.705,4.622,4.409,5.5,19.0,5.0,0.0,17.636,2.816,0.0,0.0,
34937,203,2024-05-17,43,6192440002349,JET 7 G.D FLORAL 500ML,4.0,1,3.705,4.201,4.409,5.0,19.0,5.0,0.0,17.636,2.816,0.0,0.0,
34938,203,2024-05-17,267,7702018069255,SIMPLY VÉNUS  /// 4+1,3.0,1,14.0,18.235,16.66,21.7,19.0,0.0,0.0,49.98,7.98,0.0,0.0,
34939,203,2024-05-17,1798,2016000000009,Brosse 3VE 2016,2.0,1,11.817,13.365,14.062,15.9,19.0,10.0,0.0,28.124,4.49,0.0,0.0,
34940,203,2024-05-17,1827,1447000000002,Brosse 3VE 1447,1.0,1,34.034,41.93,40.5,49.9,19.0,10.0,0.0,40.5,6.466,0.0,0.0,
34941,203,2024-05-17,1794,1404000000005,Brosse 3VE 1404,1.0,1,19.38,25.0,23.062,29.75,19.0,10.0,0.0,23.062,3.682,0.0,0.0,
34942,203,2024-05-17,1823,1445000000008,Brosse 3VE 1445,1.0,1,26.47,32.77,31.499,39.0,19.0,10.0,0.0,31.499,5.029,0.0,0.0,
34943,203,2024-05-17,1825,1444000000001,Brosse 3VE 1444,1.0,1,24.579,30.675,29.249,36.5,19.0,10.0,0.0,29.249,4.67,0.0,0.0,
34944,222,2024-05-31,849,8002150030526,Smac Netoyant acier brillant 500 ml,12.0,1,5.75,7.479,6.843,8.9,19.0,0.0,0.0,82.11,13.11,0.0,0.0,
34945,222,2024-05-31,2234,8003650003218,Smac nettoyant inox 500 ml,12.0,1,4.65,5.631,5.534,6.7,19.0,0.0,0.0,66.402,10.602,0.0,0.0,
34946,222,2024-05-31,878,6291069210101,Dabur Vasline Herbolene 115 ml,6.0,1,2.45,3.192,2.916,3.8,19.0,0.0,0.0,17.493,2.793,0.0,0.0,
34947,222,2024-05-31,2233,6291069206708,dABUR ORIGINAL mISWAK 5+25 gr,10.0,1,1.29,1.6,1.535,1.9,19.0,0.0,0.0,15.351,2.451,0.0,0.0,
34948,222,2024-05-31,2223,3337875589185,La roche posay tinted BB cream anthelios ultra 50+SPF,6.0,1,38.655,58.825,45.999,70.0,19.0,0.0,0.0,275.997,44.067,0.0,0.0,
34949,222,2024-05-31,330,5285001951369,ELEGANCE GEL MELITAIRE 500GR,4.0,1,5.398,7.061,6.423,8.4,19.0,15.0,0.0,25.694,4.102,0.0,0.0,
34950,222,2024-05-31,337,5285001951635,ELEGANCE GEL MELITAIRE 100 GR,12.0,1,1.36,1.768,1.618,2.1,19.0,15.0,0.0,19.421,3.101,0.0,0.0,
34951,222,2024-05-31,2225,8003510007523,Malizia bain douche 3en1 coconut milk 1l,3.0,1,8.16,8.395,9.71,9.99,19.0,20.0,0.0,29.131,4.651,0.0,0.0,
34952,222,2024-05-31,2226,8003510036363,Malizia Bain douche 3en1 aMBER AND ORCHID 1L,3.0,1,8.16,8.395,9.71,9.99,19.0,20.0,0.0,29.131,4.651,0.0,0.0,
34953,222,2024-05-31,2227,8003510027996,Malizia bain douche 3en1 BIO aloe&mangolia 1L,3.0,1,8.16,8.395,9.71,9.99,19.0,20.0,0.0,29.131,4.651,0.0,0.0,
34954,222,2024-05-31,2218,8003510024568,Malizia Deo fresh care cucumber & green tea 150 ml,6.0,1,6.885,7.731,8.193,9.2,19.0,15.0,0.0,49.159,7.849,0.0,0.0,
34955,222,2024-05-31,2219,8003510024612,Malizia Deo fresh care talc 150 ml,6.0,1,6.885,7.731,8.193,9.2,19.0,15.0,0.0,49.159,7.849,0.0,0.0,
34956,222,2024-05-31,2220,8003510024599,Malizia deo fresh care perfetct touch 150 ml,6.0,1,6.885,7.731,8.193,9.2,19.0,15.0,0.0,49.159,7.849,0.0,0.0,
34957,222,2024-05-31,2221,8003510024575,Malizia deo fresh care original 150 ml,6.0,1,6.885,7.731,8.193,9.2,19.0,15.0,0.0,49.159,7.849,0.0,0.0,
34958,222,2024-05-31,2222,8003510024605,Malizia deo fresh care dry 150 ml,6.0,1,6.885,7.731,8.193,9.2,19.0,15.0,0.0,49.159,7.849,0.0,0.0,
34959,222,2024-05-31,2224,8003510024582,Malizia Deo fresh care netral 150 ml,6.0,1,6.885,7.731,8.193,9.2,19.0,15.0,0.0,49.159,7.849,0.0,0.0,
34960,222,2024-05-31,2228,5283022043445,No limit Deo femme flower Bob (Promo),24.0,1,4.2,5.46,4.998,6.5,19.0,0.0,0.0,119.952,19.152,0.0,0.0,
34961,222,2024-05-31,2231,5283022043469,No limit Deo femme Narciso (Promo),24.0,1,4.2,5.462,4.998,6.5,19.0,0.0,0.0,119.952,19.152,0.0,0.0,
34962,222,2024-05-31,2229,5283022043391,No limit Deo femme Angelina (Promo),24.0,1,3.696,5.462,4.398,6.5,19.0,12.0,0.0,105.558,16.854,0.0,0.0,
34963,222,2024-05-31,2230,5283022043346,No limit Deo femme la Demoiselle (Promo),24.0,1,3.696,4.202,4.398,5.0,19.0,12.0,0.0,105.558,16.854,0.0,0.0,
34964,222,2024-05-31,2235,5287000234702,Elegance aprés Rasage 180 ml,12.0,1,3.571,4.367,4.249,5.2,19.0,0.0,0.0,50.994,8.142,0.0,0.0,
34965,222,2024-05-31,2232,5283022020132,Elegance hair oil treatment keratine 875 ml,6.0,1,7.563,8.395,9.0,9.99,19.0,10.0,0.0,54.0,8.622,0.0,0.0,
34966,222,2024-05-31,334,5285001951291,ELEGANCE GEL MELITAIRE 250 GR,7.0,1,3.6,4.12,4.284,4.9,19.0,0.0,0.0,29.988,4.788,0.0,0.0,
34967,222,2024-05-31,783,5283022043650,No Limit Deo Homme Cool,24.0,1,3.696,4.202,4.398,5.0,19.0,12.0,0.0,105.558,16.854,0.0,0.0,
34968,222,2024-05-31,784,5283022043728,No Limit Deo Homme Hoge Bottle,24.0,1,4.2,5.462,4.998,6.5,19.0,0.0,0.0,119.952,19.152,0.0,0.0,
34969,222,2024-05-31,785,5283022043629,No Limit Deo Homme Narciso,24.0,1,3.696,5.462,4.398,6.5,19.0,12.0,0.0,105.558,16.854,0.0,0.0,
34970,222,2024-05-31,780,5283022043759,No Limit Deo Homme Aqua,24.0,1,3.696,5.462,4.398,6.5,19.0,12.0,0.0,105.558,16.854,0.0,0.0,
34983,322,2024-08-30,1451,6192400644794,Couche Peaudouce Confort T6,50.0,11,12.184,13.362,14.499,15.9,19.0,0.0,0.0,724.948,115.748,0.0,0.0,
34984,322,2024-08-30,1450,6192400644787,Couche Peaudouce Confort T5,10.0,11,12.184,13.361,14.499,15.9,19.0,0.0,0.0,144.99,23.15,0.0,0.0,
34985,322,2024-08-30,1452,6192400644350,Peaudouce  Couche Jumbo T3,6.0,11,23.109,25.129,27.5,29.9,19.0,0.0,0.0,164.998,26.344,0.0,0.0,
34986,322,2024-08-30,2620,6192400661050,Distributeur lotus 100,72.0,11,1.525,2.105,1.525,2.1,0.0,0.0,0.0,109.8,0.0,0.0,0.0,
34987,322,2024-08-30,1581,6192000584537,Distributeur Mouchoires voiture 150,24.0,11,1.68,2.268,1.999,2.7,19.0,0.0,0.0,47.981,7.661,0.0,0.0,
34988,322,2024-08-30,2126,6192400658128,Nana Protège Parfumé 20,12.0,11,2.32,2.691,2.761,3.2,19.0,0.0,0.0,33.13,5.29,0.0,0.0,
34989,322,2024-08-30,2248,7322540080032,Nana Ultra 10,48.0,11,3.109,3.448,3.7,4.1,19.0,0.0,0.0,177.586,28.354,0.0,0.0,
34990,322,2024-08-30,2619,6192000584193,Distributeur Cub,24.0,11,1.63,1.905,1.63,1.9,0.0,0.0,0.0,39.12,0.0,0.0,0.0,
34991,322,2024-08-30,1583,6192000584216,Distributeur Mouchoires voiture 80,12.0,11,1.218,1.596,1.449,1.9,19.0,0.0,0.0,17.393,2.777,0.0,0.0,
34992,322,2024-08-30,2618,6192400682154,Peaudouce lingettes  S/Alcool 40P,48.0,11,3.0,3.6,3.0,3.6,0.0,0.0,0.0,144.0,0.0,0.0,0.0,
35046,323,2024-08-30,2625,6281006534865,Tresemmé PSH strength fall et control,12.0,6,8.74,9.802,8.74,9.8,0.0,0.0,0.0,104.88,0.0,0.0,0.0,
35047,323,2024-08-30,2622,6281006534711,Tresemmé A/PSH  fall et control 400 ML,24.0,6,8.74,9.802,8.74,9.8,0.0,0.0,0.0,209.76,0.0,0.0,0.0,
35048,323,2024-08-30,2621,6281006535053,Tresemmé A/PSH keratine smooth et straight,12.0,6,8.74,9.802,8.74,9.8,0.0,0.0,0.0,104.88,0.0,0.0,0.0,
35049,323,2024-08-30,2624,6281006535046,Tresemmé PSH keratin smooth et straight,12.0,6,8.74,9.802,8.74,9.8,0.0,0.0,0.0,104.88,0.0,0.0,0.0,
35050,323,2024-08-30,2626,6281006534841,Tresemmé PSH repair et protect 400ML,12.0,6,8.74,9.802,8.74,9.8,0.0,0.0,0.0,104.88,0.0,0.0,0.0,
35051,323,2024-08-30,2623,6281006534926,Tresemmé PSH botanix nourish et replenish 400 ML,12.0,6,8.74,9.802,8.74,9.8,0.0,0.0,0.0,104.88,0.0,0.0,0.0,
35052,323,2024-08-30,2627,6281006534940,Tresemmé PSH volume et body 400ML,12.0,6,8.74,9.802,8.74,9.8,0.0,0.0,0.0,104.88,0.0,0.0,0.0,
35053,323,2024-08-30,1510,6221155056177,Signal Kids Strawberry,24.0,6,3.758,4.698,4.472,5.59,19.0,0.0,0.0,107.328,17.136,0.0,0.0,
35054,323,2024-08-30,1504,6221048408427,Signal Cavity Fighter Miswak 50 ml,24.0,6,1.681,2.353,2.0,2.8,19.0,0.0,0.0,48.009,7.665,0.0,0.0,
35055,323,2024-08-30,2628,6192445400249,Razar men menthol 100 ML,5.0,6,3.245,3.797,3.245,3.8,0.0,0.0,0.0,16.225,0.0,0.0,0.0,
35056,323,2024-08-30,2629,6192445400256,Razar men classique 100 ML,5.0,6,3.245,3.797,3.245,3.8,0.0,0.0,0.0,16.225,0.0,0.0,0.0,
35057,323,2024-08-30,2630,6192445400232,Razar men oud 100 ML,5.0,6,3.245,3.797,3.245,3.8,0.0,0.0,0.0,16.225,0.0,0.0,0.0,
35124,325,2024-08-31,2594,8000836138832,Arkemusa shampo No Yellow 500ml,3.0,1,13.272,16.471,15.794,19.6,19.0,10.0,0.0,47.381,7.565,0.0,0.0,
35125,325,2024-08-31,2595,8000836149845,Arkemusa Masque No Yellow 500ml,1.0,1,13.272,17.227,15.794,20.5,19.0,10.0,0.0,15.794,2.522,0.0,0.0,
35126,325,2024-08-31,2017,8000836149807,Arkemusa Masque Olive 500 ml,1.0,1,13.272,17.227,15.794,20.5,19.0,10.0,0.0,15.794,2.522,0.0,0.0,
35127,325,2024-08-31,392,3600550274783,DESSANGE SHP EXTRÊME 3 HUILE 250ML,1.0,1,13.195,14.033,15.702,16.7,19.0,9.0,0.0,15.702,2.507,0.0,0.0,
35128,325,2024-08-31,779,6192488204941,R.B Shampoo Nutritif 500 ml,5.0,1,8.82,9.663,10.496,11.5,19.0,10.0,0.0,52.479,8.379,0.0,0.0,
35129,325,2024-08-31,2381,3574669907903,Johnson Gold 500  ml,6.0,1,9.223,10.084,10.975,12.0,19.0,15.0,0.0,65.852,10.514,0.0,0.0,
35130,325,2024-08-31,1645,3600551119816,MixaSHP Bébé Karité 300mL,6.0,1,10.974,12.52,13.059,14.9,19.0,7.0,0.0,78.354,12.51,0.0,0.0,
35131,325,2024-08-31,2246,6192407501922,Idol Coffret Natural Spray 100mL,6.0,1,7.0,8.238,8.33,9.8,19.0,0.0,0.0,49.98,7.98,0.0,0.0,
35132,325,2024-08-31,2495,6131023000013,Gants d'eximination,5.0,1,11.975,16.388,14.25,19.5,19.0,5.0,0.0,71.251,11.376,0.0,0.0,
35133,325,2024-08-31,1343,8008277001180,Alterego poudre méche Intense,2.0,1,18.378,23.11,21.87,27.5,19.0,10.0,0.0,43.74,6.984,0.0,0.0,
35134,325,2024-08-31,1344,8008277002149,Alterego poudre méche Bleu,2.0,1,18.378,23.11,21.87,27.5,19.0,10.0,0.0,43.74,6.984,0.0,0.0,
35135,325,2024-08-31,2013,8000836138771,Arkemusa Shampoo Macadamia 500 ml,2.0,1,12.762,16.469,15.187,19.6,19.0,10.0,0.0,30.374,4.85,0.0,0.0,
35136,325,2024-08-31,2008,5000146980353,Veet Cream Sensitive 100 ML,4.0,1,6.751,7.982,8.034,9.5,19.0,0.0,0.0,32.135,5.131,0.0,0.0,
35137,325,2024-08-31,323,6192016401040,DERME SUCRE ROSE 250GR,10.0,1,3.534,4.626,4.206,5.5,19.0,10.0,0.0,42.055,6.715,0.0,0.0,
35138,325,2024-08-31,1372,6192488202336,R.B oxydant 20 vol 60ml,6.0,1,0.855,1.261,1.017,1.5,19.0,10.0,0.0,6.105,0.975,0.0,0.0,
35139,325,2024-08-31,1371,6192488202343,R.B oxydant 30 vol 60ml,6.0,1,0.855,1.261,1.017,1.5,19.0,10.0,0.0,6.105,0.975,0.0,0.0,
35140,325,2024-08-31,1373,6192488202350,R.B oxydant 40 vol 60ml,6.0,1,0.64,1.26,0.762,1.5,19.0,10.0,0.0,4.57,0.73,0.0,0.0,
35141,325,2024-08-31,796,6192488202824,R.B Oxydant 20 V 120 ML,6.0,1,1.264,1.681,1.504,2.0,19.0,10.0,0.0,9.025,1.441,0.0,0.0,
35142,325,2024-08-31,797,6192488202831,R.B Oxydant 30V 120 ml,6.0,1,1.35,1.68,1.607,2.0,19.0,10.0,0.0,9.639,1.539,0.0,0.0,
35143,325,2024-08-31,798,6192488202848,R.B Oxydant 40V 120 ml,6.0,1,1.264,1.681,1.504,2.0,19.0,10.0,0.0,9.025,1.441,0.0,0.0,
35144,325,2024-08-31,1341,8053264517847,Mood Oxydant 30 vol 100 ml,10.0,1,1.95,2.436,2.321,2.9,19.0,20.0,0.0,23.205,3.705,0.0,0.0,
35145,325,2024-08-31,1342,8053264517854,Mood Oxydant 40 vol 100 ml,40.0,1,1.95,2.436,2.321,2.9,19.0,20.0,0.0,92.82,14.82,0.0,0.0,
35146,325,2024-08-31,1838,8053264517823,Mood Oxydant 10 VOL 100ML,10.0,1,2.193,2.855,2.61,3.4,19.0,10.0,0.0,26.097,4.167,0.0,0.0,
35147,325,2024-08-31,2022,8053264517830,Oxydant Mood 20,10.0,1,1.95,2.436,2.32,2.9,19.0,20.0,0.0,23.205,3.705,0.0,0.0,
35148,325,2024-08-31,46,6192440002356,JET 7 G.D MARINZ 2EN1 500ML,1.0,1,3.705,4.622,4.409,5.5,19.0,5.0,0.0,4.409,0.704,0.0,0.0,
35149,325,2024-08-31,150,42355182,NIVEA BILLE DEEP DARK WOOD HOMME 50ML,4.0,1,6.12,7.987,7.283,9.5,19.0,15.0,0.0,29.131,4.651,0.0,0.0,
35150,325,2024-08-31,153,4005808828081,NIVEA BILLE HOMME FRESH ACTIVE 50ML,3.0,1,6.12,7.987,7.283,9.5,19.0,15.0,0.0,21.848,3.488,0.0,0.0,
35151,325,2024-08-31,223,3600520978642,CASTING  N°500 CHÂTAIN CLAIRE,1.0,1,18.743,27.73,22.304,33.0,19.0,15.0,0.0,22.304,3.561,0.0,0.0,
35152,325,2024-08-31,232,3054080011569,STUDIO LINE GEL 6 150ML,3.0,1,11.28,14.709,13.423,17.5,19.0,20.0,0.0,40.27,6.43,0.0,0.0,
35153,325,2024-08-31,2504,3600551145914,Narta Bille Homme Prot 5,3.0,1,8.33,10.672,9.913,12.7,19.0,15.0,0.0,29.738,4.748,0.0,0.0,
35154,325,2024-08-31,729,3014260228750,Mouse Gillette Lemon 200 ml,1.0,1,11.625,13.95,13.834,16.6,19.0,7.0,0.0,13.834,2.209,0.0,0.0,
35155,325,2024-08-31,730,3014260228767,Mouse Gillette Menthol 200 ml,1.0,1,11.625,13.95,13.834,16.6,19.0,7.0,0.0,13.834,2.209,0.0,0.0,
35156,325,2024-08-31,731,3014260228743,Mouse Gillette Regulaire 200 ml,2.0,1,11.625,13.95,13.834,16.6,19.0,7.0,0.0,27.668,4.418,0.0,0.0,
35157,325,2024-08-31,1392,8000836138221,Every Green SHP Dry Hair 1L,3.0,1,20.93,23.023,24.907,27.4,19.0,10.0,0.0,74.72,11.93,0.0,0.0,
35158,325,2024-08-31,1571,3600550166620,F.P SHP EXPERT REPARATION 750ML,1.0,1,14.469,19.244,17.218,22.9,19.0,9.0,0.0,17.218,2.749,0.0,0.0,
35159,325,2024-08-31,2220,8003510024599,Malizia deo fresh care perfetct touch 150 ml,4.0,1,6.885,7.731,8.193,9.2,19.0,15.0,0.0,32.773,5.233,0.0,0.0,
35160,325,2024-08-31,2376,6192488208338,R.B Cire pommade,4.0,1,4.46,5.462,5.307,6.5,19.0,10.0,0.0,21.23,3.39,0.0,0.0,
35161,325,2024-08-31,387,3600550166828,F.P A/SHP EXPERT RÉPARATION 750ML,3.0,1,14.469,19.244,17.218,22.9,19.0,9.0,0.0,51.654,8.247,0.0,0.0,
35162,325,2024-08-31,385,3600550255560,F.P SHP EXPERT NUTRITION (+) 750ML,3.0,1,14.469,19.244,17.218,22.9,19.0,9.0,0.0,51.654,8.247,0.0,0.0,
35163,325,2024-08-31,2164,6192440002394,Jet 7 Gel a raser Fresh sensation 750 ml,2.0,1,3.951,4.959,4.702,5.9,19.0,5.0,0.0,9.403,1.501,0.0,0.0,
35186,327,2024-08-31,1459,6130552009320,Esuie Tout Maxi Fleur orangé x2 Cotex,16.0,8,4.35,5.503,4.35,5.5,0.0,0.0,0.0,69.6,0.0,0.0,0.0,
35187,327,2024-08-31,1458,6130552005483,Essuie Tout Maxi Citron Cotex,32.0,8,4.35,5.503,4.35,5.5,0.0,0.0,0.0,139.2,0.0,0.0,0.0,
35197,324,2024-08-31,1070,6192409004964,DEX VAISSELLE Citron  5L,4.0,8,13.096,16.003,13.096,16.0,0.0,0.0,0.0,52.384,0.0,0.0,0.0,
35198,324,2024-08-31,1673,6192409004971,Dex Vaisselle Pomme 5L,2.0,8,13.096,16.003,13.096,16.0,0.0,0.0,0.0,26.192,0.0,0.0,0.0,
35199,324,2024-08-31,2632,6192409006593,Lot det vaissaille 2.5+2.5 5L,6.0,8,17.16,20.698,17.16,20.7,0.0,0.0,0.0,102.96,0.0,0.0,0.0,
35200,324,2024-08-31,2631,6192409004155,Dex vitres pistolet emeraude 500ML,12.0,8,3.298,3.809,3.298,3.81,0.0,0.0,0.0,39.576,0.0,0.0,0.0,
35201,324,2024-08-31,1077,6192409001826,DEX VITRES PISTOLET 500ML,12.0,8,3.298,4.203,3.298,4.2,0.0,0.0,0.0,39.576,0.0,0.0,0.0,
35202,324,2024-08-31,2406,6192409006579,Det Gel machine Protect (lot 2.5L+1L),3.0,8,18.104,20.702,18.104,20.7,0.0,0.0,0.0,54.312,0.0,0.0,0.0,
35203,324,2024-08-31,1171,6192409003882,DET poudre machine protege 4kg+1kg,3.0,8,16.975,20.497,16.975,20.5,0.0,0.0,0.0,50.925,0.0,0.0,0.0,
35204,324,2024-08-31,2270,6192409002854,DET poudre machine savon de marseille 4kg+1kg,3.0,8,17.46,21.004,17.46,21.0,0.0,0.0,0.0,52.38,0.0,0.0,0.0,
35205,324,2024-08-31,1168,6192409003899,DET Poudre machine anti-tache 4kg+1kg,6.0,8,16.975,20.502,16.975,20.5,0.0,0.0,0.0,101.85,0.0,0.0,0.0,
35239,326,2024-08-31,1122,2332633000002,stronger with you 30 ML,3.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,32.309,5.159,0.0,0.0,
35240,326,2024-08-31,1130,3404930000012,amirat al arab 30 ML,3.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,32.309,5.159,0.0,0.0,
35241,326,2024-08-31,1139,6800483000009,idole lancome 30 ML,3.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,32.309,5.159,0.0,0.0,
35242,326,2024-08-31,1149,2329273000004,Mon Paris 30 ml,3.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,32.309,5.159,0.0,0.0,
35243,326,2024-08-31,1178,5037813000007,my way 30 ml,4.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,43.078,6.878,0.0,0.0,
35244,326,2024-08-31,1206,6068223000003,BLACK XS 30 ML,3.0,1,9.05,11.765,10.77,14.0,19.0,0.0,0.0,32.309,5.159,0.0,0.0,
35245,326,2024-08-31,1101,3401705000000,Black XS l'excess 50 ml,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
35246,326,2024-08-31,1124,2332635000000,stronger with you 50 ML,4.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,61.537,9.825,0.0,0.0,
35247,326,2024-08-31,1135,5019815000001,Gucci Bamboo 50 ML,4.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,61.537,9.825,0.0,0.0,
35248,326,2024-08-31,1146,3392025000002,victoria secret intense 50 ML,4.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,61.537,9.825,0.0,0.0,
35249,326,2024-08-31,1150,2329275000002,Mon Paris 50 ml,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
35250,326,2024-08-31,1176,7092355000005,comme evidence yves rocher 50 ml,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
35251,326,2024-08-31,1179,5037815000005,my way 50 ml,4.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,61.537,9.825,0.0,0.0,
35252,326,2024-08-31,1192,5038680000008,scandal 50 ml,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
35253,326,2024-08-31,1204,3383155000000,flora 50 ml,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
35254,326,2024-08-31,1210,2392805000001,Blue Chanel 50 ml,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
35255,326,2024-08-31,1185,2320205000000,narciso poudrée 50 ml,3.0,1,12.928,16.806,15.384,20.0,19.0,0.0,0.0,46.153,7.369,0.0,0.0,
35256,328,2024-09-04,2635,6192026300609,Jmal finesse liquide pour lave 1L,120.0,20,3.529,4.302,3.529,4.3,0.0,0.0,0.0,423.48,0.0,0.0,0.0,
35257,328,2024-09-04,2636,6192026301620,Jmal finesse liquide pour lave 2L,48.0,20,6.891,8.2,6.891,8.2,0.0,0.0,0.0,330.768,0.0,0.0,0.0,
35258,328,2024-09-04,2637,6192026301637,Jmal finesse liquide pour lave 3L,8.0,20,9.916,11.899,9.916,11.9,0.0,0.0,0.0,79.328,0.0,0.0,0.0,
35259,328,2024-09-04,2638,6192026301606,Jmal finesse liquide pour lave,30.0,20,14.706,16.897,14.706,16.9,0.0,0.0,0.0,441.18,0.0,0.0,0.0,
35260,328,2024-09-04,2368,6192401701199,Killer gel,24.0,20,5.462,6.302,6.5,7.5,19.0,0.0,0.0,155.995,24.907,0.0,0.0,
35261,328,2024-09-04,2639,6192026301781,Jmal fawah désodorisant 1L,60.0,20,1.765,2.1,1.765,2.1,0.0,0.0,0.0,105.9,0.0,0.0,0.0,
35262,328,2024-09-04,2641,6192026300647,Jmal fawah désodorisant 2L,30.0,20,2.941,4.203,2.941,4.2,0.0,0.0,0.0,88.23,0.0,0.0,0.0,
35263,328,2024-09-04,2640,6192026300142,Jmal fawah désodorisant 5L,21.0,20,5.798,7.5,5.798,7.5,0.0,0.0,0.0,121.758,0.0,0.0,0.0,
35264,328,2024-09-04,2633,6192417000040,Sisam chamoisine coton 30/40,75.0,20,0.37,0.503,0.37,0.5,0.0,0.0,0.0,27.75,0.0,0.0,0.0,
35265,328,2024-09-04,2634,6192417000041,Sisam chamoisine coton 25/35,75.0,20,0.252,0.353,0.252,0.35,0.0,0.0,0.0,18.9,0.0,0.0,0.0,
35266,329,2024-09-05,605,8681917081218,Papier cuison 10pcs,12.0,1,2.449,2.689,2.914,3.2,19.0,0.0,0.0,34.972,5.584,0.0,0.0,
35267,319,2024-08-24,463,7702018978106,GILLETTE STICK ARCTIC ICE,6.0,1,10.044,12.52,11.952,14.9,19.0,7.0,0.0,71.714,11.45,0.0,0.0,
35268,319,2024-08-24,464,4015600810849,GILLETTE STICK POWER RUSH,6.0,1,10.044,12.52,11.952,14.9,19.0,7.0,0.0,71.714,11.45,0.0,0.0,
35269,319,2024-08-24,465,7702018271788,GILLETTE STICK SPORT,6.0,1,10.044,12.52,11.952,14.9,19.0,7.0,0.0,71.714,11.45,0.0,0.0,
35270,319,2024-08-24,168,4005900907929,NIVEA STICK HOMME DRY IMPACT,5.0,1,7.565,9.831,9.002,11.7,19.0,15.0,0.0,45.012,7.187,0.0,0.0,
35271,319,2024-08-24,43,6192440002349,JET 7 G.D FLORAL 500ML,3.0,1,3.705,4.201,4.409,5.0,19.0,5.0,0.0,13.227,2.112,0.0,0.0,
35272,319,2024-08-24,44,6192440002325,JET 7 G.D CITRUS 500ML,3.0,1,3.705,4.622,4.409,5.5,19.0,5.0,0.0,13.227,2.112,0.0,0.0,
35273,319,2024-08-24,363,8003510002207,INTESA STYLING  500ML,8.0,1,8.55,10.004,10.175,11.9,19.0,10.0,0.0,81.396,12.996,0.0,0.0,
35274,319,2024-08-24,40,6192440000888,JET 7 SHP KERATINE VEGETALE 500ML,3.0,1,3.592,4.12,4.274,4.9,19.0,5.0,0.0,12.823,2.047,0.0,0.0,
